Dataset,Dataset_Size,Model,labellingType,NumberOfTopic,Computation_Time,Acc_classesReport,F1_ScoreScore,Precision_ScoreScore,Recall_ScoreScore,Accuracy_ScoreScore
cybertweets,14414,CTM,vulnerability,60,58.60886502,"[[8.74497992e-01 8.39922854e-01 8.56861781e-01 1.03700000e+03]
 [8.57754927e-01 8.88987567e-01 8.73092019e-01 1.12600000e+03]
 [8.65464632e-01 8.65464632e-01 8.65464632e-01 8.65464632e-01]
 [8.66126460e-01 8.64455210e-01 8.64976900e-01 2.16300000e+03]
 [8.65782000e-01 8.65464632e-01 8.65310809e-01 2.16300000e+03]]",0.865768703,0.8662667624724552,0.8659269533055941,0.8673139158576052
cybertweets,14414,CTM,vulnerability,70,95.33459615707396,"[[8.85947047e-01 8.38958534e-01 8.61812779e-01 1.03700000e+03]
 [8.58594412e-01 9.00532860e-01 8.79063719e-01 1.12600000e+03]
 [8.71012483e-01 8.71012483e-01 8.71012483e-01 8.71012483e-01]
 [8.72270729e-01 8.69745697e-01 8.70438249e-01 2.16300000e+03]
 [8.71707996e-01 8.71012483e-01 8.70793157e-01 2.16300000e+03]]",0.870825293,0.8715375439854941,0.871012483,0.874711049
cybertweets,14414,CTM,vulnerability,80,54.35918736457825,"[[8.81827210e-01 8.56316297e-01 8.68884540e-01 1.03700000e+03]
 [8.71107266e-01 8.94316163e-01 8.82559159e-01 1.12600000e+03]
 [8.76098012e-01 8.76098012e-01 8.76098012e-01 8.76098012e-01]
 [8.76467238e-01 8.75316230e-01 8.75721849e-01 2.16300000e+03]
 [8.76246694e-01 8.76098012e-01 8.76003181e-01 2.16300000e+03]]",0.8769362905598419,0.8771449121368948,0.8770226537216829,0.874711049
cybertweets,14414,CTM,vulnerability,90,71.95191168785095,"[[8.90798787e-01 8.49566056e-01 8.69693978e-01 1.03700000e+03]
 [8.67120954e-01 9.04085258e-01 8.85217391e-01 1.12600000e+03]
 [8.77947295e-01 8.77947295e-01 8.77947295e-01 8.77947295e-01]
 [8.78959870e-01 8.76825657e-01 8.77455685e-01 2.16300000e+03]
 [8.78472740e-01 8.77947295e-01 8.77775052e-01 2.16300000e+03]]",0.877316927,0.8779823818360804,0.8774849745723532,0.8700878409616274
cybertweets,14414,CTM,vulnerability,100,55.14869523048401,"[[8.81539980e-01 8.61137898e-01 8.71219512e-01 1.03700000e+03]
 [8.74782609e-01 8.93428064e-01 8.84007030e-01 1.12600000e+03]
 [8.77947295e-01 8.77947295e-01 8.77947295e-01 8.77947295e-01]
 [8.78161294e-01 8.77282981e-01 8.77613271e-01 2.16300000e+03]
 [8.78022273e-01 8.77947295e-01 8.77876352e-01 2.16300000e+03]]",0.8783424891518978,0.8784746165648869,0.878409616,0.8825705039297272
cybertweets,14414,CTM,vulnerability,110,58.996153831481934,"[[8.82989184e-01 8.65959499e-01 8.74391431e-01 1.03700000e+03]
 [8.78708551e-01 8.94316163e-01 8.86443662e-01 1.12600000e+03]
 [8.80721221e-01 8.80721221e-01 8.80721221e-01 8.80721221e-01]
 [8.80848868e-01 8.80137831e-01 8.80417547e-01 2.16300000e+03]
 [8.80760801e-01 8.80721221e-01 8.80665501e-01 2.16300000e+03]]",0.8806782882377058,0.8807319738160934,0.8807212205270458,0.8848821081830791
cybertweets,14414,CTM,vulnerability,120,96.88569235801695,"[[8.87896825e-01 8.63066538e-01 8.75305623e-01 1.03700000e+03]
 [8.77056277e-01 8.99644760e-01 8.88206927e-01 1.12600000e+03]
 [8.82108183e-01 8.82108183e-01 8.82108183e-01 8.82108183e-01]
 [8.82476551e-01 8.81355649e-01 8.81756275e-01 2.16300000e+03]
 [8.82253526e-01 8.82108183e-01 8.82021697e-01 2.16300000e+03]]",0.8797195409418296,0.8798976090977365,0.8797965788257051,0.8515950069348127
cybertweets,14414,CTM,vulnerability,130,43.39421629905701,"[[8.70903674e-01 8.45708775e-01 8.58121331e-01 1.03700000e+03]
 [8.61591696e-01 8.84547069e-01 8.72918493e-01 1.12600000e+03]
 [8.65926953e-01 8.65926953e-01 8.65926953e-01 8.65926953e-01]
 [8.66247685e-01 8.65127922e-01 8.65519912e-01 2.16300000e+03]
 [8.66056107e-01 8.65926953e-01 8.65824338e-01 2.16300000e+03]]",0.8644045508772912,0.8647773255275446,0.864539991,0.8742487286176607
cybertweets,14414,CTM,vulnerability,140,58.08008313179016,"[[8.80905512e-01 8.63066538e-01 8.71894788e-01 1.03700000e+03]
 [8.76198779e-01 8.92539964e-01 8.84293885e-01 1.12600000e+03]
 [8.78409616e-01 8.78409616e-01 8.78409616e-01 8.78409616e-01]
 [8.78552146e-01 8.77803251e-01 8.78094336e-01 2.16300000e+03]
 [8.78455313e-01 8.78409616e-01 8.78349426e-01 2.16300000e+03]]",0.8797045786804365,0.8799523614903703,0.8797965788257051,0.8728617660656496
cybertweets,14414,CTM,vulnerability,150,72.69294857978821,"[[8.81422925e-01 8.60173578e-01 8.70668619e-01 1.03700000e+03]
 [8.74022589e-01 8.93428064e-01 8.83618797e-01 1.12600000e+03]
 [8.77484975e-01 8.77484975e-01 8.77484975e-01 8.77484975e-01]
 [8.77722757e-01 8.76800821e-01 8.77143708e-01 2.16300000e+03]
 [8.77570508e-01 8.77484975e-01 8.77410135e-01 2.16300000e+03]]",0.8764921848043981,0.8766228689557155,0.8765603328710125,0.8760980120203421
cybertweets,14414,LDA,0day,20,6.497394561767578,"[[1.00000000e+00 6.73267327e-01 8.04733728e-01 1.01000000e+02]
 [9.84248210e-01 1.00000000e+00 9.92061583e-01 2.06200000e+03]
 [9.84743412e-01 9.84743412e-01 9.84743412e-01 9.84743412e-01]
 [9.92124105e-01 8.36633663e-01 8.98397655e-01 2.16300000e+03]
 [9.84983730e-01 9.84743412e-01 9.83314420e-01 2.16300000e+03]]",0.9833144199683234,0.9849837304989424,0.984743412,0.9778085991678224
cybertweets,14414,LDA,0day,30,6.810872554779053,"[[9.31506849e-01 6.73267327e-01 7.81609195e-01 1.01000000e+02]
 [9.84210526e-01 9.97575170e-01 9.90847784e-01 2.06200000e+03]
 [9.82431808e-01 9.82431808e-01 9.82431808e-01 9.82431808e-01]
 [9.57858688e-01 8.35421248e-01 8.86228490e-01 2.16300000e+03]
 [9.81749559e-01 9.82431808e-01 9.81077513e-01 2.16300000e+03]]",0.9810775126013994,0.981749559,0.982431808,0.984743412
cybertweets,14414,LDA,0day,40,8.073433161,"[[1.00000000e+00 6.73267327e-01 8.04733728e-01 1.01000000e+02]
 [9.84248210e-01 1.00000000e+00 9.92061583e-01 2.06200000e+03]
 [9.84743412e-01 9.84743412e-01 9.84743412e-01 9.84743412e-01]
 [9.92124105e-01 8.36633663e-01 8.98397655e-01 2.16300000e+03]
 [9.84983730e-01 9.84743412e-01 9.83314420e-01 2.16300000e+03]]",0.9833144199683234,0.9849837304989424,0.984743412,0.9842810910772076
cybertweets,14414,LDA,0day,50,7.9242541790008545,"[[1.00000000e+00 6.73267327e-01 8.04733728e-01 1.01000000e+02]
 [9.84248210e-01 1.00000000e+00 9.92061583e-01 2.06200000e+03]
 [9.84743412e-01 9.84743412e-01 9.84743412e-01 9.84743412e-01]
 [9.92124105e-01 8.36633663e-01 8.98397655e-01 2.16300000e+03]
 [9.84983730e-01 9.84743412e-01 9.83314420e-01 2.16300000e+03]]",0.9833144199683234,0.9849837304989424,0.984743412,0.9833564493758667
cybertweets,14414,LDA,0day,60,8.654789209365845,"[[1.00000000e+00 6.73267327e-01 8.04733728e-01 1.01000000e+02]
 [9.84248210e-01 1.00000000e+00 9.92061583e-01 2.06200000e+03]
 [9.84743412e-01 9.84743412e-01 9.84743412e-01 9.84743412e-01]
 [9.92124105e-01 8.36633663e-01 8.98397655e-01 2.16300000e+03]
 [9.84983730e-01 9.84743412e-01 9.83314420e-01 2.16300000e+03]]",0.983870287,0.9854318151811684,0.9852057327785484,0.9852057327785484
cybertweets,14414,LDA,0day,70,9.664139271,"[[1.00000000e+00 6.73267327e-01 8.04733728e-01 1.01000000e+02]
 [9.84248210e-01 1.00000000e+00 9.92061583e-01 2.06200000e+03]
 [9.84743412e-01 9.84743412e-01 9.84743412e-01 9.84743412e-01]
 [9.92124105e-01 8.36633663e-01 8.98397655e-01 2.16300000e+03]
 [9.84983730e-01 9.84743412e-01 9.83314420e-01 2.16300000e+03]]",0.9833144199683234,0.9849837304989424,0.984743412,0.9842810910772076
cybertweets,14414,LDA,0day,80,13.048176050186155,"[[1.00000000e+00 6.73267327e-01 8.04733728e-01 1.01000000e+02]
 [9.84248210e-01 1.00000000e+00 9.92061583e-01 2.06200000e+03]
 [9.84743412e-01 9.84743412e-01 9.84743412e-01 9.84743412e-01]
 [9.92124105e-01 8.36633663e-01 8.98397655e-01 2.16300000e+03]
 [9.84983730e-01 9.84743412e-01 9.83314420e-01 2.16300000e+03]]",0.9833144199683234,0.9849837304989424,0.984743412,0.9838187702265372
cybertweets,14414,LDA,0day,90,14.849875450134276,"[[9.45945946e-01 6.93069307e-01 8.00000000e-01 1.01000000e+02]
 [9.85160364e-01 9.98060136e-01 9.91568297e-01 2.06200000e+03]
 [9.83818770e-01 9.83818770e-01 9.83818770e-01 9.83818770e-01]
 [9.65553155e-01 8.45564721e-01 8.95784148e-01 2.16300000e+03]
 [9.83329270e-01 9.83818770e-01 9.82623129e-01 2.16300000e+03]]",0.982623129,0.9833292698648444,0.9838187702265372,0.984743412
cybertweets,14414,LDA,0day,100,12.447972536087036,"[[9.86111111e-01 7.02970297e-01 8.20809249e-01 1.01000000e+02]
 [9.85652798e-01 9.99515034e-01 9.92535516e-01 2.06200000e+03]
 [9.85668054e-01 9.85668054e-01 9.85668054e-01 9.85668054e-01]
 [9.85881954e-01 8.51242665e-01 9.06672383e-01 2.16300000e+03]
 [9.85674198e-01 9.85668054e-01 9.84516860e-01 2.16300000e+03]]",0.9845168604322152,0.985674198,0.9856680536292188,0.984743412
cybertweets,14414,LDA,0day,110,10.819947481155396,"[[1.00000000e+00 7.12871287e-01 8.32369942e-01 1.01000000e+02]
 [9.86131038e-01 1.00000000e+00 9.93017096e-01 2.06200000e+03]
 [9.86592695e-01 9.86592695e-01 9.86592695e-01 9.86592695e-01]
 [9.93065519e-01 8.56435644e-01 9.12693519e-01 2.16300000e+03]
 [9.86778641e-01 9.86592695e-01 9.85515773e-01 2.16300000e+03]]",0.9855157726623948,0.9867786407324788,0.9865926953305594,0.98
cybertweets,14414,LDA,0day,120,11.275419473648071,"[[9.86666667e-01 7.32673267e-01 8.40909091e-01 1.01000000e+02]
 [9.87068966e-01 9.99515034e-01 9.93253012e-01 2.06200000e+03]
 [9.87055016e-01 9.87055016e-01 9.87055016e-01 9.87055016e-01]
 [9.86867816e-01 8.66094151e-01 9.17081051e-01 2.16300000e+03]
 [9.87050180e-01 9.87055016e-01 9.86139403e-01 2.16300000e+03]]",0.9861394031554284,0.9870501804114123,0.9870550161812298,0.9856680536292188
cybertweets,14414,LDA,0day,130,11.404474020004272,"[[9.85507246e-01 6.73267327e-01 8.00000000e-01 1.01000000e+02]
 [9.84240688e-01 9.99515034e-01 9.91819057e-01 2.06200000e+03]
 [9.84281091e-01 9.84281091e-01 9.84281091e-01 9.84281091e-01]
 [9.84873967e-01 8.36391180e-01 8.95909528e-01 2.16300000e+03]
 [9.84299829e-01 9.84281091e-01 9.82862180e-01 2.16300000e+03]]",0.9828621798850828,0.9842998288850332,0.9842810910772076,0.9856680536292188
cybertweets,14414,LDA,0day,140,11.951216220855711,"[[9.50000000e-01 7.52475248e-01 8.39779006e-01 1.01000000e+02]
 [9.87998080e-01 9.98060136e-01 9.93003619e-01 2.06200000e+03]
 [9.86592695e-01 9.86592695e-01 9.86592695e-01 9.86592695e-01]
 [9.68999040e-01 8.75267692e-01 9.16391312e-01 2.16300000e+03]
 [9.86223782e-01 9.86592695e-01 9.85848887e-01 2.16300000e+03]]",0.9858488865281664,0.9862237819354842,0.9865926953305594,0.9870550161812298
cybertweets,14414,LDA,0day,150,12.34612226486206,"[[9.71830986e-01 6.83168317e-01 8.02325581e-01 1.01000000e+02]
 [9.84703633e-01 9.99030068e-01 9.91815118e-01 2.06200000e+03]
 [9.84281091e-01 9.84281091e-01 9.84281091e-01 9.84281091e-01]
 [9.78267309e-01 8.41099192e-01 8.97070350e-01 2.16300000e+03]
 [9.84102552e-01 9.84281091e-01 9.82967017e-01 2.16300000e+03]]",0.9834174186883796,0.9847577918071798,0.984743412,0.984743412
cybertweets,14414,LDA,botnet,20,6.8310158252716064,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.07000000e+02]
 [9.50531669e-01 1.00000000e+00 9.74638540e-01 2.05600000e+03]
 [9.50531669e-01 9.50531669e-01 9.50531669e-01 9.50531669e-01]
 [4.75265834e-01 5.00000000e-01 4.87319270e-01 2.16300000e+03]
 [9.03510454e-01 9.50531669e-01 9.26424798e-01 2.16300000e+03]]",0.9264247980181678,0.9035104537306172,0.9505316689782708,0.9551548774849744
cybertweets,14414,LDA,botnet,30,6.882526397705078,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.07000000e+02]
 [9.50531669e-01 1.00000000e+00 9.74638540e-01 2.05600000e+03]
 [9.50531669e-01 9.50531669e-01 9.50531669e-01 9.50531669e-01]
 [4.75265834e-01 5.00000000e-01 4.87319270e-01 2.16300000e+03]
 [9.03510454e-01 9.50531669e-01 9.26424798e-01 2.16300000e+03]]",0.9264247980181678,0.9035104537306172,0.9505316689782708,0.9505316689782708
cybertweets,14414,LDA,botnet,40,7.977194786071777,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.07000000e+02]
 [9.50508788e-01 9.99513619e-01 9.74395448e-01 2.05600000e+03]
 [9.50069348e-01 9.50069348e-01 9.50069348e-01 9.50069348e-01]
 [4.75254394e-01 4.99756809e-01 4.87197724e-01 2.16300000e+03]
 [9.03488705e-01 9.50069348e-01 9.26193732e-01 2.16300000e+03]]",0.9264247980181678,0.9035104537306172,0.9505316689782708,0.9551548774849744
cybertweets,14414,LDA,botnet,50,7.985251903533935,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.07000000e+02]
 [9.50531669e-01 1.00000000e+00 9.74638540e-01 2.05600000e+03]
 [9.50531669e-01 9.50531669e-01 9.50531669e-01 9.50531669e-01]
 [4.75265834e-01 5.00000000e-01 4.87319270e-01 2.16300000e+03]
 [9.03510454e-01 9.50531669e-01 9.26424798e-01 2.16300000e+03]]",0.9264247980181678,0.9035104537306172,0.9505316689782708,0.9546925566343042
cybertweets,14414,LDA,botnet,60,8.285149335861206,"[[7.50000000e-01 1.96261682e-01 3.11111111e-01 1.07000000e+02]
 [9.59718970e-01 9.96595331e-01 9.77809592e-01 2.05600000e+03]
 [9.57004161e-01 9.57004161e-01 9.57004161e-01 9.57004161e-01]
 [8.54859485e-01 5.96428506e-01 6.44460352e-01 2.16300000e+03]
 [9.49344522e-01 9.57004161e-01 9.44829131e-01 2.16300000e+03]]",0.943468314,0.949003753,0.9565418400369856,0.9597780859916782
cybertweets,14414,LDA,botnet,70,9.171741247177124,"[[6.53846154e-01 3.17757009e-01 4.27672956e-01 1.07000000e+02]
 [9.65419233e-01 9.91245136e-01 9.78161747e-01 2.05600000e+03]
 [9.57928803e-01 9.57928803e-01 9.57928803e-01 9.57928803e-01]
 [8.09632693e-01 6.54501073e-01 7.02917352e-01 2.16300000e+03]
 [9.50006232e-01 9.57928803e-01 9.50929985e-01 2.16300000e+03]]",0.9509299853190716,0.9500062323943704,0.9579288025889968,0.9560795191863152
cybertweets,14414,LDA,botnet,80,13.29659628868103,"[[6.66666667e-01 1.86915888e-01 2.91970803e-01 1.07000000e+02]
 [9.59212377e-01 9.95136187e-01 9.76844116e-01 2.05600000e+03]
 [9.55154877e-01 9.55154877e-01 9.55154877e-01 9.55154877e-01]
 [8.12939522e-01 5.91026037e-01 6.34407459e-01 2.16300000e+03]
 [9.44740629e-01 9.55154877e-01 9.42964576e-01 2.16300000e+03]]",0.9429645758040184,0.9447406288994098,0.9551548774849744,0.9597780859916782
cybertweets,14414,LDA,botnet,90,15.18519401550293,"[[8.14814815e-01 2.05607477e-01 3.28358209e-01 1.07000000e+02]
 [9.60205993e-01 9.97568093e-01 9.78530534e-01 2.05600000e+03]
 [9.58391123e-01 9.58391123e-01 9.58391123e-01 9.58391123e-01]
 [8.87510404e-01 6.01587785e-01 6.53444372e-01 2.16300000e+03]
 [9.53013734e-01 9.58391123e-01 9.46367595e-01 2.16300000e+03]]",0.9458739171852218,0.9538503974705126,0.9583911234396671,0.9546925566343042
cybertweets,14414,LDA,botnet,100,12.474887371063232,"[[7.94871795e-01 2.89719626e-01 4.24657534e-01 1.07000000e+02]
 [9.64218456e-01 9.96108949e-01 9.79904306e-01 2.05600000e+03]
 [9.61165049e-01 9.61165049e-01 9.61165049e-01 9.61165049e-01]
 [8.79545125e-01 6.42914288e-01 7.02280920e-01 2.16300000e+03]
 [9.55841159e-01 9.61165049e-01 9.52437175e-01 2.16300000e+03]]",0.9519946002859856,0.959991353,0.96208969,0.9597780859916782
cybertweets,14414,LDA,botnet,110,10.929422616958618,"[[8.42105263e-01 2.99065421e-01 4.41379310e-01 1.07000000e+02]
 [9.64705882e-01 9.97081712e-01 9.80626644e-01 2.05600000e+03]
 [9.62552011e-01 9.62552011e-01 9.62552011e-01 9.62552011e-01]
 [9.03405573e-01 6.48073566e-01 7.11002977e-01 2.16300000e+03]
 [9.58641034e-01 9.62552011e-01 9.53950979e-01 2.16300000e+03]]",0.953569623,0.9575570974287444,0.96208969,0.9611650485436892
cybertweets,14414,LDA,botnet,120,11.077856302261353,"[[7.71428571e-01 2.52336449e-01 3.80281690e-01 1.07000000e+02]
 [9.62406015e-01 9.96108949e-01 9.78967495e-01 2.05600000e+03]
 [9.59315765e-01 9.59315765e-01 9.59315765e-01 9.59315765e-01]
 [8.66917293e-01 6.24222699e-01 6.79624593e-01 2.16300000e+03]
 [9.52958680e-01 9.59315765e-01 9.49351508e-01 2.16300000e+03]]",0.949716831,0.954097855,0.9597780859916782,0.9662505779010634
cybertweets,14414,LDA,botnet,130,11.148720264434814,"[[8.08510638e-01 3.55140187e-01 4.93506494e-01 1.07000000e+02]
 [9.67391304e-01 9.95622568e-01 9.81303931e-01 2.05600000e+03]
 [9.63938974e-01 9.63938974e-01 9.63938974e-01 9.63938974e-01]
 [8.87950971e-01 6.75381378e-01 7.37405212e-01 2.16300000e+03]
 [9.59531743e-01 9.63938974e-01 9.57173406e-01 2.16300000e+03]]",0.9554074711758004,0.9585143819516756,0.9630143319463708,0.960702728
cybertweets,14414,LDA,botnet,140,11.98023486,"[[8.66666667e-01 3.64485981e-01 5.13157895e-01 1.07000000e+02]
 [9.67894240e-01 9.97081712e-01 9.82271203e-01 2.05600000e+03]
 [9.65788257e-01 9.65788257e-01 9.65788257e-01 9.65788257e-01]
 [9.17280453e-01 6.80783847e-01 7.47714549e-01 2.16300000e+03]
 [9.62886681e-01 9.65788257e-01 9.59064950e-01 2.16300000e+03]]",0.9594647719010272,0.9638754588275108,0.9662505779010634,0.9630143319463708
cybertweets,14414,LDA,botnet,150,12.301534414291382,"[[8.90909091e-01 4.57943925e-01 6.04938272e-01 1.07000000e+02]
 [9.72485769e-01 9.97081712e-01 9.84630163e-01 2.05600000e+03]
 [9.70411466e-01 9.70411466e-01 9.70411466e-01 9.70411466e-01]
 [9.31697430e-01 7.27512819e-01 7.94784217e-01 2.16300000e+03]
 [9.68450306e-01 9.70411466e-01 9.65847439e-01 2.16300000e+03]]",0.9660787484980372,0.9681983011909768,0.9704114655570968,0.9634766527970412
cybertweets,14414,LDA,ddos,20,7.444232464,"[[6.84210526e-01 1.92878338e-01 3.00925926e-01 3.37000000e+02]
 [8.68471954e-01 9.83570646e-01 9.22444787e-01 1.82600000e+03]
 [8.60379103e-01 8.60379103e-01 8.60379103e-01 8.60379103e-01]
 [7.76341240e-01 5.88224492e-01 6.11685356e-01 2.16300000e+03]
 [8.39763631e-01 8.60379103e-01 8.25610827e-01 2.16300000e+03]]",0.8256108265501607,0.8397636313464926,0.8603791030975497,0.8631530282015719
cybertweets,14414,LDA,ddos,30,7.083873510360718,"[[7.46031746e-01 2.78931751e-01 4.06047516e-01 3.37000000e+02]
 [8.80706922e-01 9.82475356e-01 9.28811804e-01 1.82600000e+03]
 [8.72861766e-01 8.72861766e-01 8.72861766e-01 8.72861766e-01]
 [8.13369334e-01 6.30703553e-01 6.67429660e-01 2.16300000e+03]
 [8.59724243e-01 8.72861766e-01 8.47364016e-01 2.16300000e+03]]",0.8473640164612165,0.8597242431264479,0.8728617660656496,0.864539991
cybertweets,14414,LDA,ddos,40,7.945028543,"[[7.73722628e-01 3.14540059e-01 4.47257384e-01 3.37000000e+02]
 [8.85982231e-01 9.83023001e-01 9.31983385e-01 1.82600000e+03]
 [8.78871937e-01 8.78871937e-01 8.78871937e-01 8.78871937e-01]
 [8.29852429e-01 6.48781530e-01 6.89620385e-01 2.16300000e+03]
 [8.68491946e-01 8.78871937e-01 8.56462043e-01 2.16300000e+03]]",0.8564620433986052,0.8684919460693656,0.8788719371243643,0.8585298196948682
cybertweets,14414,LDA,ddos,50,7.875710487365723,"[[8.00000000e-01 3.56083086e-01 4.92813142e-01 3.37000000e+02]
 [8.92200695e-01 9.83570646e-01 9.35660328e-01 1.82600000e+03]
 [8.85806750e-01 8.85806750e-01 8.85806750e-01 8.85806750e-01]
 [8.46100348e-01 6.69826866e-01 7.14236735e-01 2.16300000e+03]
 [8.77835631e-01 8.85806750e-01 8.66663795e-01 2.16300000e+03]]",0.8678413102162684,0.8805147617684769,0.8871937124364309,0.8779472954230236
cybertweets,14414,LDA,ddos,60,8.522314310073853,"[[8.68217054e-01 3.32344214e-01 4.80686695e-01 3.37000000e+02]
 [8.89380531e-01 9.90690033e-01 9.37305699e-01 1.82600000e+03]
 [8.88118354e-01 8.88118354e-01 8.88118354e-01 8.88118354e-01]
 [8.78798793e-01 6.61517123e-01 7.08996197e-01 2.16300000e+03]
 [8.86083216e-01 8.88118354e-01 8.66163488e-01 2.16300000e+03]]",0.8665569010490192,0.887185903,0.888580675,0.8816458622283865
cybertweets,14414,LDA,ddos,70,9.043994188308716,"[[8.62903226e-01 3.17507418e-01 4.64208243e-01 3.37000000e+02]
 [8.87199608e-01 9.90690033e-01 9.36093144e-01 1.82600000e+03]
 [8.85806750e-01 8.85806750e-01 8.85806750e-01 8.85806750e-01]
 [8.75051417e-01 6.54098726e-01 7.00150693e-01 2.16300000e+03]
 [8.83414180e-01 8.85806750e-01 8.62572473e-01 2.16300000e+03]]",0.8636246606494039,0.8833809153412159,0.8862690707350902,0.8760980120203421
cybertweets,14414,LDA,ddos,80,12.816003561019896,"[[8.51063830e-01 3.56083086e-01 5.02092050e-01 3.37000000e+02]
 [8.92680514e-01 9.88499452e-01 9.38149688e-01 1.82600000e+03]
 [8.89967638e-01 8.89967638e-01 8.89967638e-01 8.89967638e-01]
 [8.71872172e-01 6.72291269e-01 7.20120869e-01 2.16300000e+03]
 [8.86196546e-01 8.89967638e-01 8.70210981e-01 2.16300000e+03]]",0.8691203167784392,0.8846740603949214,0.8890429958391124,0.8941285251964863
cybertweets,14414,LDA,ddos,90,14.89983081817627,"[[7.68292683e-01 3.73887240e-01 5.02994012e-01 3.37000000e+02]
 [8.94447224e-01 9.79189485e-01 9.34901961e-01 1.82600000e+03]
 [8.84882108e-01 8.84882108e-01 8.84882108e-01 8.84882108e-01]
 [8.31369953e-01 6.76538363e-01 7.18947986e-01 2.16300000e+03]
 [8.74792078e-01 8.84882108e-01 8.67609784e-01 2.16300000e+03]]",0.8676097838317545,0.8747920778832636,0.8848821081830791,0.8760980120203421
cybertweets,14414,LDA,ddos,100,12.657401084899902,"[[8.48920863e-01 3.50148368e-01 4.95798319e-01 3.37000000e+02]
 [8.91798419e-01 9.88499452e-01 9.37662338e-01 1.82600000e+03]
 [8.89042996e-01 8.89042996e-01 8.89042996e-01 8.89042996e-01]
 [8.70359641e-01 6.69323910e-01 7.16730328e-01 2.16300000e+03]
 [8.85118005e-01 8.89042996e-01 8.68818984e-01 2.16300000e+03]]",0.869610559,0.8871390325130776,0.889967638,0.8871937124364309
cybertweets,14414,LDA,ddos,110,11.253255844116213,"[[8.66666667e-01 4.24332344e-01 5.69721116e-01 3.37000000e+02]
 [9.02902903e-01 9.87951807e-01 9.43514644e-01 1.82600000e+03]
 [9.00138696e-01 9.00138696e-01 9.00138696e-01 9.00138696e-01]
 [8.84784785e-01 7.06142076e-01 7.56617880e-01 2.16300000e+03]
 [8.97257220e-01 9.00138696e-01 8.85276818e-01 2.16300000e+03]]",0.8868146405282934,0.8979326729103317,0.9010633379565418,0.8881183541377716
cybertweets,14414,LDA,ddos,120,11.610316753387451,"[[7.24358974e-01 3.35311573e-01 4.58417850e-01 3.37000000e+02]
 [8.88390633e-01 9.76451260e-01 9.30341769e-01 1.82600000e+03]
 [8.76560333e-01 8.76560333e-01 8.76560333e-01 8.76560333e-01]
 [8.06374804e-01 6.55881416e-01 6.94379809e-01 2.16300000e+03]
 [8.62834152e-01 8.76560333e-01 8.56815019e-01 2.16300000e+03]]",0.8558673408913514,0.8632550924768018,0.8765603328710125,0.8978270920018493
cybertweets,14414,LDA,ddos,130,11.21652865409851,"[[8.20359281e-01 4.06528190e-01 5.43650794e-01 3.37000000e+02]
 [8.99799599e-01 9.83570646e-01 9.39822083e-01 1.82600000e+03]
 [8.93666204e-01 8.93666204e-01 8.93666204e-01 8.93666204e-01]
 [8.60079440e-01 6.95049418e-01 7.41736438e-01 2.16300000e+03]
 [8.87422629e-01 8.93666204e-01 8.78097753e-01 2.16300000e+03]]",0.8799077889689185,0.8880339822947242,0.8945908460471568,0.8881183541377716
cybertweets,14414,LDA,ddos,140,11.874326944351196,"[[8.27777778e-01 4.42136499e-01 5.76402321e-01 3.37000000e+02]
 [9.05194150e-01 9.83023001e-01 9.42504594e-01 1.82600000e+03]
 [8.98751734e-01 8.98751734e-01 8.98751734e-01 8.98751734e-01]
 [8.66485964e-01 7.12579750e-01 7.59453458e-01 2.16300000e+03]
 [8.93132515e-01 8.98751734e-01 8.85465082e-01 2.16300000e+03]]",0.8836061253507662,0.8903522616318449,0.8969024503005085,0.8992140545538604
cybertweets,14414,LDA,ddos,150,12.363029718399048,"[[8.29545455e-01 4.33234421e-01 5.69200780e-01 3.37000000e+02]
 [9.03875189e-01 9.83570646e-01 9.42040388e-01 1.82600000e+03]
 [8.97827092e-01 8.97827092e-01 8.97827092e-01 8.97827092e-01]
 [8.66710322e-01 7.08402534e-01 7.55620584e-01 2.16300000e+03]
 [8.92294458e-01 8.97827092e-01 8.83951184e-01 2.16300000e+03]]",0.8847664976741565,0.8938616293034458,0.8987517337031901,0.8945908460471568
cybertweets,14414,LDA,leak,20,6.697348117828369,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
